product_name,product_description,category,brand,price,quantity
Pigeon Eco Bottle 3902,Eco bottle from Pigeon suitable for everyday use.,Kitchen,Pigeon,12370,164
US Polo Classic Backpack 3903,Classic backpack from US Polo suitable for everyday use.,Clothing,US Polo,74512,6
Dell Smart Backpack 3904,Smart backpack from Dell suitable for everyday use.,Electronics,Dell,113060,60
HarperCollins Elite Shoes 3905,Elite shoes from HarperCollins suitable for everyday use.,Books,HarperCollins,144407,2
Boat Plus Laptop 3906,Plus laptop from Boat suitable for everyday use.,Accessories,Boat,116241,97
Penguin Plus Backpack 3907,Plus backpack from Penguin suitable for everyday use.,Books,Penguin,20761,74
Cosco Ultra Monitor 3908,Ultra monitor from Cosco suitable for everyday use.,Sports,Cosco,43974,32
HP Max Watch 3909,Max watch from HP suitable for everyday use.,Electronics,HP,95849,37
Nivea Lite Bottle 3910,Lite bottle from Nivea suitable for everyday use.,Beauty,Nivea,7669,22
Butterfly Lite Phone 3911,Lite phone from Butterfly suitable for everyday use.,Kitchen,Butterfly,112870,57
Aashirvaad Eco Cooker 3912,Eco cooker from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,26000,11
SG Smart Monitor 3913,Smart monitor from SG suitable for everyday use.,Sports,SG,45657,12
Lakme Classic Mouse 3914,Classic mouse from Lakme suitable for everyday use.,Beauty,Lakme,37172,49
Reebok Pro Laptop 3915,Pro laptop from Reebok suitable for everyday use.,Footwear,Reebok,85173,160
Maybelline Pro Mixer 3916,Pro mixer from Maybelline suitable for everyday use.,Beauty,Maybelline,38709,141
Peter England Lite Monitor 3917,Lite monitor from Peter England suitable for everyday use.,Clothing,Peter England,70001,93
Louis Philippe Max TV 3918,Max tv from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,79472,23
Reebok Elite Headphones 3919,Elite headphones from Reebok suitable for everyday use.,Footwear,Reebok,71019,193
Samsung Plus Monitor 3920,Plus monitor from Samsung suitable for everyday use.,Electronics,Samsung,133121,125
Logitech Plus TV 3921,Plus tv from Logitech suitable for everyday use.,Accessories,Logitech,68966,144
Cosco Plus Jeans 3922,Plus jeans from Cosco suitable for everyday use.,Sports,Cosco,14275,104
Fortune Plus Backpack 3923,Plus backpack from Fortune suitable for everyday use.,Grocery,Fortune,112920,23
Skechers Pro Rice 3924,Pro rice from Skechers suitable for everyday use.,Footwear,Skechers,126504,137
Portronics Smart Monitor 3925,Smart monitor from Portronics suitable for everyday use.,Accessories,Portronics,110174,181
US Polo Elite Backpack 3926,Elite backpack from US Polo suitable for everyday use.,Clothing,US Polo,82712,155
Boat Smart Bottle 3927,Smart bottle from Boat suitable for everyday use.,Accessories,Boat,99366,174
Maybelline Smart Shoes 3928,Smart shoes from Maybelline suitable for everyday use.,Beauty,Maybelline,92495,194
Cosco Eco Monitor 3929,Eco monitor from Cosco suitable for everyday use.,Sports,Cosco,133263,124
Allen Solly Premium Backpack 3930,Premium backpack from Allen Solly suitable for everyday use.,Clothing,Allen Solly,67746,94
Puma Plus Phone 3931,Plus phone from Puma suitable for everyday use.,Footwear,Puma,3285,57
Puma Lite Speaker 3932,Lite speaker from Puma suitable for everyday use.,Footwear,Puma,53132,11
Levis Lite Cream 3933,Lite cream from Levis suitable for everyday use.,Clothing,Levis,36688,74
Aashirvaad Elite Shirt 3934,Elite shirt from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,59875,178
Milton Elite Shoes 3935,Elite shoes from Milton suitable for everyday use.,Home,Milton,145142,130
Logitech Premium Speaker 3936,Premium speaker from Logitech suitable for everyday use.,Accessories,Logitech,109252,30
Sony Smart Ball 3937,Smart ball from Sony suitable for everyday use.,Accessories,Sony,5765,129
Tata Pro Shirt 3938,Pro shirt from Tata suitable for everyday use.,Grocery,Tata,52557,89
Milton Elite Monitor 3939,Elite monitor from Milton suitable for everyday use.,Kitchen,Milton,76600,192
Fortune Classic Shirt 3940,Classic shirt from Fortune suitable for everyday use.,Grocery,Fortune,75709,171
Milton Lite Mouse 3941,Lite mouse from Milton suitable for everyday use.,Kitchen,Milton,43592,149
Nike Smart Phone 3942,Smart phone from Nike suitable for everyday use.,Footwear,Nike,64894,47
Skechers Premium Monitor 3943,Premium monitor from Skechers suitable for everyday use.,Footwear,Skechers,53657,119
Aashirvaad Max Watch 3944,Max watch from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,112758,50
Levis Classic Laptop 3945,Classic laptop from Levis suitable for everyday use.,Clothing,Levis,144544,179
Tata Plus Laptop 3946,Plus laptop from Tata suitable for everyday use.,Grocery,Tata,64244,108
Lakme Ultra Ball 3947,Ultra ball from Lakme suitable for everyday use.,Beauty,Lakme,129272,65
Milton Classic Shoes 3948,Classic shoes from Milton suitable for everyday use.,Kitchen,Milton,83687,30
Asus Classic Rice 3949,Classic rice from Asus suitable for everyday use.,Electronics,Asus,34975,188
Yonex Ultra Phone 3950,Ultra phone from Yonex suitable for everyday use.,Sports,Yonex,82381,150
Puma Premium Phone 3951,Premium phone from Puma suitable for everyday use.,Footwear,Puma,68377,165
Prestige Lite Cream 3952,Lite cream from Prestige suitable for everyday use.,Kitchen,Prestige,99495,183
Portronics Plus Backpack 3953,Plus backpack from Portronics suitable for everyday use.,Accessories,Portronics,51120,7
Milton Premium Cream 3954,Premium cream from Milton suitable for everyday use.,Home,Milton,64239,30
Sony Elite Rice 3955,Elite rice from Sony suitable for everyday use.,Electronics,Sony,23777,115
Aashirvaad Elite Ball 3956,Elite ball from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,149625,198
Prestige Smart Book 3957,Smart book from Prestige suitable for everyday use.,Kitchen,Prestige,104505,144
Portronics Max Watch 3958,Max watch from Portronics suitable for everyday use.,Accessories,Portronics,30001,60
Aashirvaad Pro Ball 3959,Pro ball from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,119266,104
Cosco Elite Monitor 3960,Elite monitor from Cosco suitable for everyday use.,Sports,Cosco,96755,22
Adidas Plus Keyboard 3961,Plus keyboard from Adidas suitable for everyday use.,Footwear,Adidas,53359,96
Portronics Classic Rice 3962,Classic rice from Portronics suitable for everyday use.,Accessories,Portronics,1345,59
Reebok Elite Keyboard 3963,Elite keyboard from Reebok suitable for everyday use.,Footwear,Reebok,92578,172
Nivia Lite Headphones 3964,Lite headphones from Nivia suitable for everyday use.,Sports,Nivia,60398,128
Prestige Plus Backpack 3965,Plus backpack from Prestige suitable for everyday use.,Kitchen,Prestige,54814,98
Penguin Plus Watch 3966,Plus watch from Penguin suitable for everyday use.,Books,Penguin,28810,9
Samsung Plus Watch 3967,Plus watch from Samsung suitable for everyday use.,Electronics,Samsung,110391,74
HP Lite Mouse 3968,Lite mouse from HP suitable for everyday use.,Electronics,HP,33115,84
Boat Eco Book 3969,Eco book from Boat suitable for everyday use.,Accessories,Boat,115836,25
Adidas Lite Mouse 3970,Lite mouse from Adidas suitable for everyday use.,Footwear,Adidas,107005,199
Zebronics Pro Keyboard 3971,Pro keyboard from Zebronics suitable for everyday use.,Accessories,Zebronics,146349,101
Maybelline Ultra Backpack 3972,Ultra backpack from Maybelline suitable for everyday use.,Beauty,Maybelline,106068,102
Logitech Ultra Speaker 3973,Ultra speaker from Logitech suitable for everyday use.,Accessories,Logitech,62418,96
Maybelline Pro Jeans 3974,Pro jeans from Maybelline suitable for everyday use.,Beauty,Maybelline,93444,43
Adidas Ultra Watch 3975,Ultra watch from Adidas suitable for everyday use.,Footwear,Adidas,146284,35
Cello Max Book 3976,Max book from Cello suitable for everyday use.,Home,Cello,13944,162
Sony Classic Watch 3977,Classic watch from Sony suitable for everyday use.,Accessories,Sony,143530,74
HarperCollins Eco Phone 3978,Eco phone from HarperCollins suitable for everyday use.,Books,HarperCollins,114988,191
Aashirvaad Elite Speaker 3979,Elite speaker from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,23963,137
Fortune Premium Phone 3980,Premium phone from Fortune suitable for everyday use.,Grocery,Fortune,24770,129
Butterfly Premium Phone 3981,Premium phone from Butterfly suitable for everyday use.,Kitchen,Butterfly,18378,103
Adidas Eco Jeans 3982,Eco jeans from Adidas suitable for everyday use.,Footwear,Adidas,101546,63
Fortune Ultra Shoes 3983,Ultra shoes from Fortune suitable for everyday use.,Grocery,Fortune,65877,43
Milton Plus Monitor 3984,Plus monitor from Milton suitable for everyday use.,Home,Milton,24288,161
Milton Lite Mixer 3985,Lite mixer from Milton suitable for everyday use.,Kitchen,Milton,74789,77
Penguin Premium Mixer 3986,Premium mixer from Penguin suitable for everyday use.,Books,Penguin,36125,151
Milton Smart Watch 3987,Smart watch from Milton suitable for everyday use.,Kitchen,Milton,100624,51
Lakme Elite Rice 3988,Elite rice from Lakme suitable for everyday use.,Beauty,Lakme,80184,168
HP Max Watch 3989,Max watch from HP suitable for everyday use.,Electronics,HP,97876,66
Cosco Premium Laptop 3990,Premium laptop from Cosco suitable for everyday use.,Sports,Cosco,5570,36
Lakme Classic Shirt 3991,Classic shirt from Lakme suitable for everyday use.,Beauty,Lakme,114675,52
Fortune Ultra Shoes 3992,Ultra shoes from Fortune suitable for everyday use.,Grocery,Fortune,125098,98
Zebronics Ultra Speaker 3993,Ultra speaker from Zebronics suitable for everyday use.,Accessories,Zebronics,98534,174
Portronics Pro Mixer 3994,Pro mixer from Portronics suitable for everyday use.,Accessories,Portronics,81794,147
Yonex Max TV 3995,Max tv from Yonex suitable for everyday use.,Sports,Yonex,117222,91
Nivea Plus Bottle 3996,Plus bottle from Nivea suitable for everyday use.,Beauty,Nivea,141847,108
Dell Max Backpack 3997,Max backpack from Dell suitable for everyday use.,Electronics,Dell,10814,174
Acer Pro Jeans 3998,Pro jeans from Acer suitable for everyday use.,Electronics,Acer,145948,175
Pigeon Pro Shirt 3999,Pro shirt from Pigeon suitable for everyday use.,Kitchen,Pigeon,110602,21
Prestige Classic Monitor 4000,Classic monitor from Prestige suitable for everyday use.,Kitchen,Prestige,121482,159
Cello Ultra Cream 4001,Ultra cream from Cello suitable for everyday use.,Home,Cello,135505,79
Borosil Plus TV 4002,Plus tv from Borosil suitable for everyday use.,Kitchen,Borosil,45973,35
Nivea Elite TV 4003,Elite tv from Nivea suitable for everyday use.,Beauty,Nivea,64130,24
Aashirvaad Ultra Cream 4004,Ultra cream from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,32056,74
Borosil Pro Book 4005,Pro book from Borosil suitable for everyday use.,Kitchen,Borosil,105449,29
Levis Ultra Backpack 4006,Ultra backpack from Levis suitable for everyday use.,Clothing,Levis,115368,37
Milton Plus Phone 4007,Plus phone from Milton suitable for everyday use.,Home,Milton,5596,60
HarperCollins Max Ball 4008,Max ball from HarperCollins suitable for everyday use.,Books,HarperCollins,68477,92
Louis Philippe Max TV 4009,Max tv from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,118568,151
Cosco Premium Keyboard 4010,Premium keyboard from Cosco suitable for everyday use.,Sports,Cosco,107475,33
Apple Elite Monitor 4011,Elite monitor from Apple suitable for everyday use.,Electronics,Apple,5247,145
Skechers Max Speaker 4012,Max speaker from Skechers suitable for everyday use.,Footwear,Skechers,57432,12
Pigeon Smart Backpack 4013,Smart backpack from Pigeon suitable for everyday use.,Kitchen,Pigeon,62832,171
Nestle Max Laptop 4014,Max laptop from Nestle suitable for everyday use.,Grocery,Nestle,86850,151
Milton Smart Monitor 4015,Smart monitor from Milton suitable for everyday use.,Kitchen,Milton,11004,124
Ikea Eco Mixer 4016,Eco mixer from Ikea suitable for everyday use.,Home,Ikea,72530,135
Tata Premium Shirt 4017,Premium shirt from Tata suitable for everyday use.,Grocery,Tata,124052,84
Sony Max Shoes 4018,Max shoes from Sony suitable for everyday use.,Accessories,Sony,21686,78
Penguin Plus Headphones 4019,Plus headphones from Penguin suitable for everyday use.,Books,Penguin,9616,102
Louis Philippe Smart Rice 4020,Smart rice from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,33729,99
Borosil Ultra Bottle 4021,Ultra bottle from Borosil suitable for everyday use.,Kitchen,Borosil,127268,149
Zebronics Lite Keyboard 4022,Lite keyboard from Zebronics suitable for everyday use.,Accessories,Zebronics,47231,137
Asus Smart Speaker 4023,Smart speaker from Asus suitable for everyday use.,Electronics,Asus,30438,102
Loreal Pro Headphones 4024,Pro headphones from Loreal suitable for everyday use.,Beauty,Loreal,63833,122
OReilly Plus TV 4025,Plus tv from OReilly suitable for everyday use.,Books,OReilly,83461,130
Levis Pro Bottle 4026,Pro bottle from Levis suitable for everyday use.,Clothing,Levis,113510,39
Allen Solly Ultra Jeans 4027,Ultra jeans from Allen Solly suitable for everyday use.,Clothing,Allen Solly,142684,58
Nivea Lite Speaker 4028,Lite speaker from Nivea suitable for everyday use.,Beauty,Nivea,31993,165
Home Centre Max Book 4029,Max book from Home Centre suitable for everyday use.,Home,Home Centre,89984,70
Home Centre Pro Speaker 4030,Pro speaker from Home Centre suitable for everyday use.,Home,Home Centre,33011,161
Borosil Plus TV 4031,Plus tv from Borosil suitable for everyday use.,Kitchen,Borosil,19694,12
Louis Philippe Lite Shirt 4032,Lite shirt from Louis Philippe suitable for everyday use.,Clothing,Louis Philippe,82145,8
Dell Ultra Phone 4033,Ultra phone from Dell suitable for everyday use.,Electronics,Dell,97938,9
Nivea Max Cooker 4034,Max cooker from Nivea suitable for everyday use.,Beauty,Nivea,53984,53
Milton Smart Headphones 4035,Smart headphones from Milton suitable for everyday use.,Home,Milton,112602,138
Apple Classic Monitor 4036,Classic monitor from Apple suitable for everyday use.,Electronics,Apple,138494,149
Nike Eco Book 4037,Eco book from Nike suitable for everyday use.,Footwear,Nike,87227,74
Apple Eco Cream 4038,Eco cream from Apple suitable for everyday use.,Electronics,Apple,137064,42
HarperCollins Lite Headphones 4039,Lite headphones from HarperCollins suitable for everyday use.,Books,HarperCollins,4077,185
Peter England Ultra Book 4040,Ultra book from Peter England suitable for everyday use.,Clothing,Peter England,76555,198
Prestige Elite Mouse 4041,Elite mouse from Prestige suitable for everyday use.,Kitchen,Prestige,82304,152
Levis Lite Cream 4042,Lite cream from Levis suitable for everyday use.,Clothing,Levis,17608,120
Milton Premium Shirt 4043,Premium shirt from Milton suitable for everyday use.,Kitchen,Milton,76298,87
Loreal Smart Shirt 4044,Smart shirt from Loreal suitable for everyday use.,Beauty,Loreal,18141,5
HarperCollins Pro Rice 4045,Pro rice from HarperCollins suitable for everyday use.,Books,HarperCollins,122213,165
Samsung Max Monitor 4046,Max monitor from Samsung suitable for everyday use.,Electronics,Samsung,69764,83
Acer Pro Jeans 4047,Pro jeans from Acer suitable for everyday use.,Electronics,Acer,140129,100
Yonex Pro Shoes 4048,Pro shoes from Yonex suitable for everyday use.,Sports,Yonex,45275,21
Nivia Classic Shirt 4049,Classic shirt from Nivia suitable for everyday use.,Sports,Nivia,31559,11
Butterfly Plus Jeans 4050,Plus jeans from Butterfly suitable for everyday use.,Kitchen,Butterfly,86027,157
Packt Smart Keyboard 4051,Smart keyboard from Packt suitable for everyday use.,Books,Packt,38843,55
Aashirvaad Premium Book 4052,Premium book from Aashirvaad suitable for everyday use.,Grocery,Aashirvaad,92087,90
HP Elite Shoes 4053,Elite shoes from HP suitable for everyday use.,Electronics,HP,76041,133
Puma Eco Laptop 4054,Eco laptop from Puma suitable for everyday use.,Footwear,Puma,8310,172
Nike Max Shoes 4055,Max shoes from Nike suitable for everyday use.,Footwear,Nike,48555,20
Pigeon Max Jeans 4056,Max jeans from Pigeon suitable for everyday use.,Kitchen,Pigeon,85337,105
Home Centre Elite Phone 4057,Elite phone from Home Centre suitable for everyday use.,Home,Home Centre,32978,191
Adidas Eco Backpack 4058,Eco backpack from Adidas suitable for everyday use.,Footwear,Adidas,108917,144
Maybelline Premium Rice 4059,Premium rice from Maybelline suitable for everyday use.,Beauty,Maybelline,90660,148
Allen Solly Pro Backpack 4060,Pro backpack from Allen Solly suitable for everyday use.,Clothing,Allen Solly,125630,181
